commodity,target_date,as_of_date,month_sin,month_cos,lag1_mom_pct,lag2_mom_pct,lag3_mom_pct,lag12_mom_pct,fuel_mom_pct,fx_mom_pct,is_harvest_month,is_lean_month,is_import,n_history_months,source,target_mom_pct
Onions Fresh,2008-04-01,2008-03-01,0.8660254037844387,-0.4999999999999998,2.1613405640727112,1.9521490091944704,5.454860914967274,1.6113283350324137,,0.0,0,0,0,15,WB_RTFP,2.7823697532088687
Rice Long-Grain Imported,2008-04-01,2008-03-01,0.8660254037844387,-0.4999999999999998,1.183451782515732,1.3591864559248323,5.92684406626991,1.1127023095108157,,,0,0,1,15,WB_RTFP,3.2159992507917456
Yam Tuber,2008-04-01,2008-03-01,0.8660254037844387,-0.4999999999999998,5.300048370518162,2.421828191547837,2.9448234094096915,2.3023550212720734,,0.0,0,1,0,15,WB_RTFP,1.6101248451457773
Agric Hen Eggs (Crate of 30 Pieces),2008-05-01,2008-04-01,0.49999999999999994,-0.8660254037844387,2.9625062529920365,3.9526872716864725,2.314004020375049,1.1254903426724194,,0.0,0,1,0,16,WB_RTFP,4.038661337160909
Beans Brown,2008-05-01,2008-04-01,0.49999999999999994,-0.8660254037844387,11.580165342109904,5.745444389966825,5.835303816729143,2.310840955523008,,0.0,0,1,0,16,WB_RTFP,11.931115002918858
Beef Boneless,2008-05-01,2008-04-01,0.49999999999999994,-0.8660254037844387,3.4739318483602455,2.5711133384387352,0.8731897268193345,0.4966154945111212,,0.0,0,0,0,16,WB_RTFP,4.123220441230746
Garri White,2008-05-01,2008-04-01,0.49999999999999994,-0.8660254037844387,14.168263239151035,-0.8764112618232622,0.7364435873068009,1.8902643024422794,,0.0,0,1,0,16,WB_RTFP,15.105303746184862
Goat Meat Bone-In,2008-05-01,2008-04-01,0.49999999999999994,-0.8660254037844387,3.4607448827727705,2.539781781583361,1.19587321292014,0.5908340718026706,,0.0,0,0,0,16,WB_RTFP,3.917209913941111
Maize White Grain,2008-05-01,2008-04-01,0.49999999999999994,-0.8660254037844387,5.418641269257951,3.9635246423568526,3.7513350436573,2.016380235429227,,0.0,0,1,0,16,WB_RTFP,6.9366036931955755
Onions Fresh,2008-05-01,2008-04-01,0.49999999999999994,-0.8660254037844387,2.7823697532088687,2.1613405640727112,1.9521490091944704,1.2818287649486892,,0.0,0,0,0,16,WB_RTFP,3.8607803050881406
Rice Long-Grain Imported,2008-05-01,2008-04-01,0.49999999999999994,-0.8660254037844387,3.2159992507917456,1.183451782515732,1.3591864559248323,1.334762142064072,,,0,0,1,16,WB_RTFP,4.636791147994468
Yam Tuber,2008-05-01,2008-04-01,0.49999999999999994,-0.8660254037844387,1.6101248451457773,5.300048370518162,2.421828191547837,1.1997119801875344,,0.0,0,1,0,16,WB_RTFP,4.440907861174748
Agric Hen Eggs (Crate of 30 Pieces),2008-06-01,2008-05-01,1.2246467991473532e-16,-1.0,4.038661337160909,2.9625062529920365,3.9526872716864725,1.5498038546168935,,0.0,0,0,0,17,WB_RTFP,4.426325716563273
Beans Brown,2008-06-01,2008-05-01,1.2246467991473532e-16,-1.0,11.931115002918858,11.580165342109904,5.745444389966825,7.418749382594103,,0.0,0,1,0,17,WB_RTFP,3.330017571326027
Beef Boneless,2008-06-01,2008-05-01,1.2246467991473532e-16,-1.0,4.123220441230746,3.4739318483602455,2.5711133384387352,0.9205177592420011,,0.0,0,0,0,17,WB_RTFP,2.909939685030638
Garri White,2008-06-01,2008-05-01,1.2246467991473532e-16,-1.0,15.105303746184862,14.168263239151035,-0.8764112618232622,5.604738390816211,,0.0,0,0,0,17,WB_RTFP,2.351520184196132
Goat Meat Bone-In,2008-06-01,2008-05-01,1.2246467991473532e-16,-1.0,3.917209913941111,3.4607448827727705,2.539781781583361,1.2089578066471596,,0.0,0,0,0,17,WB_RTFP,2.527454033657217
Maize White Grain,2008-06-01,2008-05-01,1.2246467991473532e-16,-1.0,6.9366036931955755,5.418641269257951,3.9635246423568526,3.580574925424651,,0.0,0,1,0,17,WB_RTFP,5.3217065319261625
Onions Fresh,2008-06-01,2008-05-01,1.2246467991473532e-16,-1.0,3.8607803050881406,2.7823697532088687,2.1613405640727112,2.113662106640235,,0.0,0,0,0,17,WB_RTFP,3.603702811521381
Rice Long-Grain Imported,2008-06-01,2008-05-01,1.2246467991473532e-16,-1.0,4.636791147994468,3.2159992507917456,1.183451782515732,1.594988130951469,,,0,0,1,17,WB_RTFP,3.4180541529416297
Yam Tuber,2008-06-01,2008-05-01,1.2246467991473532e-16,-1.0,4.440907861174748,1.6101248451457773,5.300048370518162,0.6680789898199535,,0.0,0,0,0,17,WB_RTFP,6.179576178791635
Agric Hen Eggs (Crate of 30 Pieces),2008-07-01,2008-06-01,-0.4999999999999997,-0.8660254037844388,4.426325716563273,4.038661337160909,2.9625062529920365,-0.6089895381991894,,0.0,0,0,0,18,WB_RTFP,0.7601662544365784
Beans Brown,2008-07-01,2008-06-01,-0.4999999999999997,-0.8660254037844388,3.330017571326027,11.931115002918858,11.580165342109904,-6.026315866301147,,0.0,0,0,0,18,WB_RTFP,-1.5213696548331934
Beef Boneless,2008-07-01,2008-06-01,-0.4999999999999997,-0.8660254037844388,2.909939685030638,4.123220441230746,3.4739318483602455,-2.184773770209447,,0.0,0,1,0,18,WB_RTFP,0.013529211673124486
Garri White,2008-07-01,2008-06-01,-0.4999999999999997,-0.8660254037844388,2.351520184196132,15.105303746184862,14.168263239151035,-12.352160342497697,,0.0,0,0,0,18,WB_RTFP,-3.4847325429166798
Goat Meat Bone-In,2008-07-01,2008-06-01,-0.4999999999999997,-0.8660254037844388,2.527454033657217,3.917209913941111,3.4607448827727705,-1.9772748533803508,,0.0,0,1,0,18,WB_RTFP,0.08257219508123192
Maize White Grain,2008-07-01,2008-06-01,-0.4999999999999997,-0.8660254037844388,5.3217065319261625,6.9366036931955755,5.418641269257951,-2.0109886717905923,,0.0,0,1,0,18,WB_RTFP,0.6185974731647281
Onions Fresh,2008-07-01,2008-06-01,-0.4999999999999997,-0.8660254037844388,3.603702811521381,3.8607803050881406,2.7823697532088687,-0.6606360771151287,,0.0,0,1,0,18,WB_RTFP,0.8244149045711691
Rice Long-Grain Imported,2008-07-01,2008-06-01,-0.4999999999999997,-0.8660254037844388,3.4180541529416297,4.636791147994468,3.2159992507917456,-1.5391334413043856,,,0,0,1,18,WB_RTFP,0.7875432780696467
Yam Tuber,2008-07-01,2008-06-01,-0.4999999999999997,-0.8660254037844388,6.179576178791635,4.440907861174748,1.6101248451457773,1.2986664137214943,,0.0,0,0,0,18,WB_RTFP,1.4830092820252716
Agric Hen Eggs (Crate of 30 Pieces),2008-08-01,2008-07-01,-0.8660254037844384,-0.5000000000000004,0.7601662544365784,4.426325716563273,4.038661337160909,-0.32750440435654893,,0.0,0,0,0,19,WB_RTFP,0.6030320420052471
Beans Brown,2008-08-01,2008-07-01,-0.8660254037844384,-0.5000000000000004,-1.5213696548331934,3.330017571326027,11.931115002918858,3.301370969495676,,0.0,0,0,0,19,WB_RTFP,-10.179126230782254
Beef Boneless,2008-08-01,2008-07-01,-0.8660254037844384,-0.5000000000000004,0.013529211673124486,2.909939685030638,4.123220441230746,0.15027976943031707,,0.0,0,1,0,19,WB_RTFP,0.3871860017526485
Garri White,2008-08-01,2008-07-01,-0.8660254037844384,-0.5000000000000004,-3.4847325429166798,2.351520184196132,15.105303746184862,3.4996998308137295,,0.0,0,0,0,19,WB_RTFP,0.7933229053481261
Goat Meat Bone-In,2008-08-01,2008-07-01,-0.8660254037844384,-0.5000000000000004,0.08257219508123192,2.527454033657217,3.917209913941111,0.20352777562435698,,0.0,0,1,0,19,WB_RTFP,-0.07808554611079543
Maize White Grain,2008-08-01,2008-07-01,-0.8660254037844384,-0.5000000000000004,0.6185974731647281,5.3217065319261625,6.9366036931955755,-0.48668315194280165,,0.0,0,0,0,19,WB_RTFP,3.832958788697005
Onions Fresh,2008-08-01,2008-07-01,-0.8660254037844384,-0.5000000000000004,0.8244149045711691,3.603702811521381,3.8607803050881406,-0.7935853907769519,,0.0,0,1,0,19,WB_RTFP,3.7803415649790617
Rice Long-Grain Imported,2008-08-01,2008-07-01,-0.8660254037844384,-0.5000000000000004,0.7875432780696467,3.4180541529416297,4.636791147994468,-0.8819528639441909,,,0,0,1,19,WB_RTFP,6.142662933203469
Yam Tuber,2008-08-01,2008-07-01,-0.8660254037844384,-0.5000000000000004,1.4830092820252716,6.179576178791635,4.440907861174748,-0.9946385806740343,,0.0,1,0,0,19,WB_RTFP,2.5657200172232386
Agric Hen Eggs (Crate of 30 Pieces),2008-09-01,2008-08-01,-1.0,-1.8369701987210297e-16,0.6030320420052471,0.7601662544365784,4.426325716563273,0.670533062609846,,0.0,0,0,0,20,WB_RTFP,-10.862683082009717
Beans Brown,2008-09-01,2008-08-01,-1.0,-1.8369701987210297e-16,-10.179126230782254,-1.5213696548331934,3.330017571326027,5.383579574802111,,0.0,0,0,0,20,WB_RTFP,0.5171880738608747
Beef Boneless,2008-09-01,2008-08-01,-1.0,-1.8369701987210297e-16,0.3871860017526485,0.013529211673124486,2.909939685030638,0.10218382551072658,,0.0,0,0,0,20,WB_RTFP,-9.921383543268714
Garri White,2008-09-01,2008-08-01,-1.0,-1.8369701987210297e-16,0.7933229053481261,-3.4847325429166798,2.351520184196132,-0.09194932570496528,,0.0,1,0,0,20,WB_RTFP,3.9981803836831586
Goat Meat Bone-In,2008-09-01,2008-08-01,-1.0,-1.8369701987210297e-16,-0.07808554611079543,0.08257219508123192,2.527454033657217,0.328833714349841,,0.0,0,0,0,20,WB_RTFP,-8.220479247314627
Maize White Grain,2008-09-01,2008-08-01,-1.0,-1.8369701987210297e-16,3.832958788697005,0.6185974731647281,5.3217065319261625,0.9382419043398427,,0.0,1,0,0,20,WB_RTFP,-7.680628390736244
Onions Fresh,2008-09-01,2008-08-01,-1.0,-1.8369701987210297e-16,3.7803415649790617,0.8244149045711691,3.603702811521381,-0.22054242638201993,,0.0,0,1,0,20,WB_RTFP,-8.529644243680568
Rice Long-Grain Imported,2008-09-01,2008-08-01,-1.0,-1.8369701987210297e-16,6.142662933203469,0.7875432780696467,3.4180541529416297,-0.9778109267200907,,,0,0,1,20,WB_RTFP,-5.683756966700337
Yam Tuber,2008-09-01,2008-08-01,-1.0,-1.8369701987210297e-16,2.5657200172232386,1.4830092820252716,6.179576178791635,0.3746337151929957,,0.0,1,0,0,20,WB_RTFP,-15.953735293667659
Agric Hen Eggs (Crate of 30 Pieces),2008-10-01,2008-09-01,-0.8660254037844386,0.5000000000000001,-10.862683082009717,0.6030320420052471,0.7601662544365784,2.5057750755303587,,0.0,1,0,0,21,WB_RTFP,-0.6282948894912876
Beans Brown,2008-10-01,2008-09-01,-0.8660254037844386,0.5000000000000001,0.5171880738608747,-10.179126230782254,-1.5213696548331934,6.534357636758492,,0.0,1,0,0,21,WB_RTFP,0.6015372848869438
Beef Boneless,2008-10-01,2008-09-01,-0.8660254037844386,0.5000000000000001,-9.921383543268714,0.3871860017526485,0.013529211673124486,1.7512321575140488,,0.0,0,0,0,21,WB_RTFP,-1.133279892088035
Garri White,2008-10-01,2008-09-01,-0.8660254037844386,0.5000000000000001,3.9981803836831586,0.7933229053481261,-3.4847325429166798,4.734965314086481,,0.0,1,0,0,21,WB_RTFP,-3.281982585398535
Goat Meat Bone-In,2008-10-01,2008-09-01,-0.8660254037844386,0.5000000000000001,-8.220479247314627,-0.07808554611079543,0.08257219508123192,1.8629307766364178,,0.0,0,0,0,21,WB_RTFP,-0.7889068514472464
Maize White Grain,2008-10-01,2008-09-01,-0.8660254037844386,0.5000000000000001,-7.680628390736244,3.832958788697005,0.6185974731647281,4.507109391170183,,0.0,1,0,0,21,WB_RTFP,-1.0266661318286463
Onions Fresh,2008-10-01,2008-09-01,-0.8660254037844386,0.5000000000000001,-8.529644243680568,3.7803415649790617,0.8244149045711691,2.8263520910426942,,0.0,0,0,0,21,WB_RTFP,-0.5465922144445745
Rice Long-Grain Imported,2008-10-01,2008-09-01,-0.8660254037844386,0.5000000000000001,-5.683756966700337,6.142662933203469,0.7875432780696467,2.207551243811068,,,0,0,1,21,WB_RTFP,-1.6492325403694275
Yam Tuber,2008-10-01,2008-09-01,-0.8660254037844386,0.5000000000000001,-15.953735293667659,2.5657200172232386,1.4830092820252716,2.500327289798654,,0.0,1,0,0,21,WB_RTFP,-1.2471429954877933
Agric Hen Eggs (Crate of 30 Pieces),2008-11-01,2008-10-01,-0.5000000000000004,0.8660254037844384,-0.6282948894912876,-10.862683082009717,0.6030320420052471,-1.9983972882381518,,0.0,1,0,0,22,WB_RTFP,-11.862661748659498
Beans Brown,2008-11-01,2008-10-01,-0.5000000000000004,0.8660254037844384,0.6015372848869438,0.5171880738608747,-10.179126230782254,-4.476453499663169,,0.0,1,0,0,22,WB_RTFP,-7.946411074825688
Beef Boneless,2008-11-01,2008-10-01,-0.5000000000000004,0.8660254037844384,-1.133279892088035,-9.921383543268714,0.3871860017526485,-2.5976290870610597,,0.0,1,0,0,22,WB_RTFP,-9.792193279945616
Garri White,2008-11-01,2008-10-01,-0.5000000000000004,0.8660254037844384,-3.281982585398535,3.9981803836831586,0.7933229053481261,-7.3202457929531395,,0.0,1,0,0,22,WB_RTFP,1.1405393182203571
Goat Meat Bone-In,2008-11-01,2008-10-01,-0.5000000000000004,0.8660254037844384,-0.7889068514472464,-8.220479247314627,-0.07808554611079543,-2.508399613117396,,0.0,1,0,0,22,WB_RTFP,-8.877224491722103
Maize White Grain,2008-11-01,2008-10-01,-0.5000000000000004,0.8660254037844384,-1.0266661318286463,-7.680628390736244,3.832958788697005,-2.1188551400466826,,0.0,1,0,0,22,WB_RTFP,-12.336561388972079
Onions Fresh,2008-11-01,2008-10-01,-0.5000000000000004,0.8660254037844384,-0.5465922144445745,-8.529644243680568,3.7803415649790617,-1.6147901663367548,,0.0,1,0,0,22,WB_RTFP,-9.816661665049875
Rice Long-Grain Imported,2008-11-01,2008-10-01,-0.5000000000000004,0.8660254037844384,-1.6492325403694275,-5.683756966700337,6.142662933203469,-2.300382353049568,,,0,0,1,22,WB_RTFP,-8.023386172729596
Yam Tuber,2008-11-01,2008-10-01,-0.5000000000000004,0.8660254037844384,-1.2471429954877933,-15.953735293667659,2.5657200172232386,-0.7704835880731786,,0.0,1,0,0,22,WB_RTFP,-17.173885954738477
Agric Hen Eggs (Crate of 30 Pieces),2008-12-01,2008-11-01,-2.4492935982947064e-16,1.0,-11.862661748659498,-0.6282948894912876,-10.862683082009717,1.620260599154788,,0.0,1,0,0,23,WB_RTFP,-0.9409686303281983
Beans Brown,2008-12-01,2008-11-01,-2.4492935982947064e-16,1.0,-7.946411074825688,0.6015372848869438,0.5171880738608747,0.8593584046135305,,0.0,1,0,0,23,WB_RTFP,-4.651999995541834
Beef Boneless,2008-12-01,2008-11-01,-2.4492935982947064e-16,1.0,-9.792193279945616,-1.133279892088035,-9.921383543268714,0.5065542204506279,,0.0,1,0,0,23,WB_RTFP,2.3534234637675455
Garri White,2008-12-01,2008-11-01,-2.4492935982947064e-16,1.0,1.1405393182203571,-3.281982585398535,3.9981803836831586,-0.834633199778434,,0.0,1,0,0,23,WB_RTFP,2.735352067409158
Goat Meat Bone-In,2008-12-01,2008-11-01,-2.4492935982947064e-16,1.0,-8.877224491722103,-0.7889068514472464,-8.220479247314627,0.4807808261806379,,0.0,1,0,0,23,WB_RTFP,0.9561418299630198
Maize White Grain,2008-12-01,2008-11-01,-2.4492935982947064e-16,1.0,-12.336561388972079,-1.0266661318286463,-7.680628390736244,3.170899949415218,,0.0,0,0,0,23,WB_RTFP,-4.22179243174935
Onions Fresh,2008-12-01,2008-11-01,-2.4492935982947064e-16,1.0,-9.816661665049875,-0.5465922144445745,-8.529644243680568,1.972514812376569,,0.0,1,0,0,23,WB_RTFP,-1.3418871545646693
Rice Long-Grain Imported,2008-12-01,2008-11-01,-2.4492935982947064e-16,1.0,-8.023386172729596,-1.6492325403694275,-5.683756966700337,1.324675651211904,,,0,0,1,23,WB_RTFP,-0.008066124294470178
Yam Tuber,2008-12-01,2008-11-01,-2.4492935982947064e-16,1.0,-17.173885954738477,-1.2471429954877933,-15.953735293667659,2.8795079675705715,,0.0,0,0,0,23,WB_RTFP,-2.6829159730444196
Agric Hen Eggs (Crate of 30 Pieces),2009-01-01,2008-12-01,0.49999999999999994,0.8660254037844387,-0.9409686303281983,-11.862661748659498,-0.6282948894912876,3.0890359203081807,,0.0,0,0,0,24,WB_RTFP,17.753231209454135
Beans Brown,2009-01-01,2008-12-01,0.49999999999999994,0.8660254037844387,-4.651999995541834,-7.946411074825688,0.6015372848869438,4.8840214336703935,,0.0,0,0,0,24,WB_RTFP,-1.4854094972693521
Beef Boneless,2009-01-01,2008-12-01,0.49999999999999994,0.8660254037844387,2.3534234637675455,-9.792193279945616,-1.133279892088035,2.5237801779463442,,0.0,1,0,0,24,WB_RTFP,15.651465732206837
Garri White,2009-01-01,2008-12-01,0.49999999999999994,0.8660254037844387,2.735352067409158,1.1405393182203571,-3.281982585398535,10.703723376912656,,0.0,0,0,0,24,WB_RTFP,6.789716246942423
Goat Meat Bone-In,2009-01-01,2008-12-01,0.49999999999999994,0.8660254037844387,0.9561418299630198,-8.877224491722103,-0.7889068514472464,2.431099527198377,,0.0,1,0,0,24,WB_RTFP,16.441395024926074
Maize White Grain,2009-01-01,2008-12-01,0.49999999999999994,0.8660254037844387,-4.22179243174935,-12.336561388972079,-1.0266661318286463,7.950601435838922,,0.0,0,0,0,24,WB_RTFP,12.643336015017436
Onions Fresh,2009-01-01,2008-12-01,0.49999999999999994,0.8660254037844387,-1.3418871545646693,-9.816661665049875,-0.5465922144445745,5.454860914967274,,0.0,1,0,0,24,WB_RTFP,11.509800999317598
Rice Long-Grain Imported,2009-01-01,2008-12-01,0.49999999999999994,0.8660254037844387,-0.008066124294470178,-8.023386172729596,-1.6492325403694275,5.92684406626991,,,0,0,1,24,WB_RTFP,16.252870987619737
Yam Tuber,2009-01-01,2008-12-01,0.49999999999999994,0.8660254037844387,-2.6829159730444196,-17.173885954738477,-1.2471429954877933,2.9448234094096915,,0.0,0,0,0,24,WB_RTFP,25.697315750572635
Agric Hen Eggs (Crate of 30 Pieces),2009-02-01,2009-01-01,0.8660254037844386,0.5000000000000001,17.753231209454135,-0.9409686303281983,-11.862661748659498,2.314004020375049,,0.0,0,0,0,25,WB_RTFP,4.619617502937445
Beans Brown,2009-02-01,2009-01-01,0.8660254037844386,0.5000000000000001,-1.4854094972693521,-4.651999995541834,-7.946411074825688,5.835303816729143,,0.0,0,0,0,25,WB_RTFP,17.824688634822472
Beef Boneless,2009-02-01,2009-01-01,0.8660254037844386,0.5000000000000001,15.651465732206837,2.3534234637675455,-9.792193279945616,0.8731897268193345,,0.0,0,0,0,25,WB_RTFP,3.6230243512106686
Garri White,2009-02-01,2009-01-01,0.8660254037844386,0.5000000000000001,6.789716246942423,2.735352067409158,1.1405393182203571,0.7364435873068009,,0.0,0,0,0,25,WB_RTFP,-3.9819646170240697
Goat Meat Bone-In,2009-02-01,2009-01-01,0.8660254037844386,0.5000000000000001,16.441395024926074,0.9561418299630198,-8.877224491722103,1.19587321292014,,0.0,0,0,0,25,WB_RTFP,2.5809254232833867
Maize White Grain,2009-02-01,2009-01-01,0.8660254037844386,0.5000000000000001,12.643336015017436,-4.22179243174935,-12.336561388972079,3.7513350436573,,0.0,0,0,0,25,WB_RTFP,1.824081590869575
Onions Fresh,2009-02-01,2009-01-01,0.8660254037844386,0.5000000000000001,11.509800999317598,-1.3418871545646693,-9.816661665049875,1.9521490091944704,,0.0,1,0,0,25,WB_RTFP,0.2039947805473563
Rice Long-Grain Imported,2009-02-01,2009-01-01,0.8660254037844386,0.5000000000000001,16.252870987619737,-0.008066124294470178,-8.023386172729596,1.3591864559248323,,,0,0,1,25,WB_RTFP,-2.829951378883311
Yam Tuber,2009-02-01,2009-01-01,0.8660254037844386,0.5000000000000001,25.697315750572635,-2.6829159730444196,-17.173885954738477,2.421828191547837,,0.0,0,0,0,25,WB_RTFP,2.8696329923375785
Agric Hen Eggs (Crate of 30 Pieces),2009-03-01,2009-02-01,1.0,6.123233995736766e-17,4.619617502937445,17.753231209454135,-0.9409686303281983,3.9526872716864725,,0.0,0,1,0,26,WB_RTFP,-3.055970737964564
Beans Brown,2009-03-01,2009-02-01,1.0,6.123233995736766e-17,17.824688634822472,-1.4854094972693521,-4.651999995541834,5.745444389966825,,0.0,0,0,0,26,WB_RTFP,-7.23295537226204
Beef Boneless,2009-03-01,2009-02-01,1.0,6.123233995736766e-17,3.6230243512106686,15.651465732206837,2.3534234637675455,2.5711133384387352,,0.0,0,0,0,26,WB_RTFP,-0.49002258489052597
Garri White,2009-03-01,2009-02-01,1.0,6.123233995736766e-17,-3.9819646170240697,6.789716246942423,2.735352067409158,-0.8764112618232622,,0.0,0,1,0,26,WB_RTFP,17.166317353354742
Goat Meat Bone-In,2009-03-01,2009-02-01,1.0,6.123233995736766e-17,2.5809254232833867,16.441395024926074,0.9561418299630198,2.539781781583361,,0.0,0,0,0,26,WB_RTFP,-1.165833738041333
Maize White Grain,2009-03-01,2009-02-01,1.0,6.123233995736766e-17,1.824081590869575,12.643336015017436,-4.22179243174935,3.9635246423568526,,0.0,0,0,0,26,WB_RTFP,-0.0177690906667749
Onions Fresh,2009-03-01,2009-02-01,1.0,6.123233995736766e-17,0.2039947805473563,11.509800999317598,-1.3418871545646693,2.1613405640727112,,0.0,0,0,0,26,WB_RTFP,-0.061073846704662316
Rice Long-Grain Imported,2009-03-01,2009-02-01,1.0,6.123233995736766e-17,-2.829951378883311,16.252870987619737,-0.008066124294470178,1.183451782515732,,,0,0,1,26,WB_RTFP,4.880134014248427
Yam Tuber,2009-03-01,2009-02-01,1.0,6.123233995736766e-17,2.8696329923375785,25.697315750572635,-2.6829159730444196,5.300048370518162,,0.0,0,1,0,26,WB_RTFP,-4.957889561351059
Agric Hen Eggs (Crate of 30 Pieces),2009-04-01,2009-03-01,0.8660254037844387,-0.4999999999999998,-3.055970737964564,4.619617502937445,17.753231209454135,2.9625062529920365,,0.0,0,1,0,27,WB_RTFP,1.1301518821152046
Beans Brown,2009-04-01,2009-03-01,0.8660254037844387,-0.4999999999999998,-7.23295537226204,17.824688634822472,-1.4854094972693521,11.580165342109904,,0.0,0,1,0,27,WB_RTFP,-0.6845567641503458
Beef Boneless,2009-04-01,2009-03-01,0.8660254037844387,-0.4999999999999998,-0.49002258489052597,3.6230243512106686,15.651465732206837,3.4739318483602455,,0.0,0,0,0,27,WB_RTFP,1.394882267858355
Garri White,2009-04-01,2009-03-01,0.8660254037844387,-0.4999999999999998,17.166317353354742,-3.9819646170240697,6.789716246942423,14.168263239151035,,0.0,0,1,0,27,WB_RTFP,3.6230899573931774
Goat Meat Bone-In,2009-04-01,2009-03-01,0.8660254037844387,-0.4999999999999998,-1.165833738041333,2.5809254232833867,16.441395024926074,3.4607448827727705,,0.0,0,0,0,27,WB_RTFP,0.9775522237835066
Maize White Grain,2009-04-01,2009-03-01,0.8660254037844387,-0.4999999999999998,-0.0177690906667749,1.824081590869575,12.643336015017436,5.418641269257951,,0.0,0,0,0,27,WB_RTFP,1.7989724834145182
Onions Fresh,2009-04-01,2009-03-01,0.8660254037844387,-0.4999999999999998,-0.061073846704662316,0.2039947805473563,11.509800999317598,2.7823697532088687,,0.0,0,0,0,27,WB_RTFP,1.5751930796868763
Rice Long-Grain Imported,2009-04-01,2009-03-01,0.8660254037844387,-0.4999999999999998,4.880134014248427,-2.829951378883311,16.252870987619737,3.2159992507917456,,,0,0,1,27,WB_RTFP,1.9179066721515259
Yam Tuber,2009-04-01,2009-03-01,0.8660254037844387,-0.4999999999999998,-4.957889561351059,2.8696329923375785,25.697315750572635,1.6101248451457773,,0.0,0,1,0,27,WB_RTFP,2.2696568495001124
Agric Hen Eggs (Crate of 30 Pieces),2009-05-01,2009-04-01,0.49999999999999994,-0.8660254037844387,1.1301518821152046,-3.055970737964564,4.619617502937445,4.038661337160909,,0.0,0,1,0,28,WB_RTFP,-7.556026881222133
Beans Brown,2009-05-01,2009-04-01,0.49999999999999994,-0.8660254037844387,-0.6845567641503458,-7.23295537226204,17.824688634822472,11.931115002918858,,0.0,0,1,0,28,WB_RTFP,-2.4245961738993738
Beef Boneless,2009-05-01,2009-04-01,0.49999999999999994,-0.8660254037844387,1.394882267858355,-0.49002258489052597,3.6230243512106686,4.123220441230746,,0.0,0,0,0,28,WB_RTFP,-5.352920255120653
Garri White,2009-05-01,2009-04-01,0.49999999999999994,-0.8660254037844387,3.6230899573931774,17.166317353354742,-3.9819646170240697,15.105303746184862,,0.0,0,1,0,28,WB_RTFP,11.205598337834122
Goat Meat Bone-In,2009-05-01,2009-04-01,0.49999999999999994,-0.8660254037844387,0.9775522237835066,-1.165833738041333,2.5809254232833867,3.917209913941111,,0.0,0,0,0,28,WB_RTFP,-4.764885607718683
Maize White Grain,2009-05-01,2009-04-01,0.49999999999999994,-0.8660254037844387,1.7989724834145182,-0.0177690906667749,1.824081590869575,6.9366036931955755,,0.0,0,1,0,28,WB_RTFP,-5.285923652618962
Onions Fresh,2009-05-01,2009-04-01,0.49999999999999994,-0.8660254037844387,1.5751930796868763,-0.061073846704662316,0.2039947805473563,3.8607803050881406,,0.0,0,0,0,28,WB_RTFP,-3.8100078834903184
